id,index,period,timestamp,minute,second,possession,duration,match_id,type.id,type.name,possession_team.id,possession_team.name,play_pattern.id,play_pattern.name,team.id,team.name,tactics.formation,tactics.lineup,related_events,location,player.id,player.name,position.id,position.name,pass.recipient.id,pass.recipient.name,pass.length,pass.angle,pass.height.id,pass.height.name,pass.end_location,pass.body_part.id,pass.body_part.name,pass.type.id,pass.type.name,carry.end_location,under_pressure,duel.type.id,duel.type.name,pass.assisted_shot_id,pass.shot_assist,pass.aerial_won,shot.statsbomb_xg,shot.end_location,shot.key_pass_id,shot.body_part.id,shot.body_part.name,shot.type.id,shot.type.name,shot.outcome.id,shot.outcome.name,shot.technique.id,shot.technique.name,shot.freeze_frame,goalkeeper.end_location,goalkeeper.position.id,goalkeeper.position.name,goalkeeper.type.id,goalkeeper.type.name,counterpress,pass.outcome.id,pass.outcome.name,ball_receipt.outcome.id,ball_receipt.outcome.name,pass.switch,interception.outcome.id,interception.outcome.name,dribble.outcome.id,dribble.outcome.name,pass.cross,clearance.head,clearance.body_part.id,clearance.body_part.name,shot.first_time,off_camera,out,goalkeeper.technique.id,goalkeeper.technique.name,goalkeeper.body_part.id,goalkeeper.body_part.name,goalkeeper.outcome.id,goalkeeper.outcome.name,duel.outcome.id,duel.outcome.name,clearance.aerial_won,clearance.right_foot,pass.outswinging,pass.technique.id,pass.technique.name,clearance.left_foot,pass.through_ball,ball_recovery.recovery_failure,50_50.outcome.id,50_50.outcome.name,shot.deflected,block.deflection,pass.inswinging,foul_won.defensive,foul_committed.advantage,foul_won.advantage,foul_committed.card.id,foul_committed.card.name,foul_committed.offensive,foul_committed.type.id,foul_committed.type.name,shot.one_on_one,substitution.outcome.id,substitution.outcome.name,substitution.replacement.id,substitution.replacement.name,dribble.overrun,ball_recovery.offensive,shot.aerial_won,dribble.nutmeg,clearance.other,bad_behaviour.card.id,bad_behaviour.card.name,pass.deflected,miscontrol.aerial_won,dribble.no_touch,pass.cut_back,pass.goal_assist,pass.no_touch,block.offensive,injury_stoppage.in_chain,foul_committed.penalty,foul_won.penalty,player_off.permanent,pass.miscommunication,shot.saved_to_post,goalkeeper.shot_saved_to_post,pass.straight,shot.open_goal,shot.redirect,shot.saved_off_target,goalkeeper.shot_saved_off_target,block.save_block,goalkeeper.punched_out
cc22ce78-da71-4939-b5ce-17232743ddec,11,1,00:00:08.954,0,8,2,,3922837,42,Ball Receipt*,775,Nigeria,9,From Kick Off,775,Nigeria,,,['1240c32f-169a-4db5-99d2-930e07be1e8b'],"[92.3, 59.0]",24467.0,Frank Onyeka,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95ae19f5-32e1-4b76-b4eb-45852e90bcf3,12,1,00:00:08.954,0,8,2,1.006963,3922837,30,Pass,775,Nigeria,9,From Kick Off,4976,South Africa,,,"['0d1e72ab-e06c-420c-a6ca-5316a942da9c', '1240c32f-169a-4db5-99d2-930e07be1e8b', '198af364-c1e1-45b9-b3c8-3e4dcc4f4746']","[24.8, 18.1]",65732.0,Mothobi Mvala,5.0,Left Center Back,65726.0,Themba Zwane,12.19262,0.1233377,2.0,Low Pass,"[36.9, 19.6]",37.0,Head,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198af364-c1e1-45b9-b3c8-3e4dcc4f4746,13,1,00:00:09.961,0,9,2,,3922837,42,Ball Receipt*,775,Nigeria,9,From Kick Off,4976,South Africa,,,['95ae19f5-32e1-4b76-b4eb-45852e90bcf3'],"[34.6, 21.3]",65726.0,Themba Zwane,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0d1e72ab-e06c-420c-a6ca-5316a942da9c,14,1,00:00:09.961,0,9,2,1.999208,3922837,30,Pass,775,Nigeria,9,From Kick Off,775,Nigeria,,,"['3bf76f50-c412-4c5c-b600-7726481f839d', '95ae19f5-32e1-4b76-b4eb-45852e90bcf3']","[83.2, 60.5]",24467.0,Frank Onyeka,9.0,Right Defensive Midfield,3447.0,Ademola Lookman,18.113531,-1.1194937,3.0,High Pass,"[91.1, 44.2]",40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3bf76f50-c412-4c5c-b600-7726481f839d,15,1,00:00:11.960,0,11,2,,3922837,42,Ball Receipt*,775,Nigeria,9,From Kick Off,775,Nigeria,,,['0d1e72ab-e06c-420c-a6ca-5316a942da9c'],"[91.1, 44.2]",3447.0,Ademola Lookman,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fc56cf4e-2943-4f12-8e0d-813ecc9dfa03,16,1,00:00:11.960,0,11,2,0.609906,3922837,30,Pass,775,Nigeria,9,From Kick Off,775,Nigeria,,,['ec9a4c5a-6df2-4080-ad39-dd1a7163f02b'],"[91.1, 42.9]",3447.0,Ademola Lookman,21.0,Left Wing,11277.0,Victor James Osimhen,9.656604,0.55640393,2.0,Low Pass,"[99.3, 48.0]",70.0,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ec9a4c5a-6df2-4080-ad39-dd1a7163f02b,17,1,00:00:12.570,0,12,2,,3922837,42,Ball Receipt*,775,Nigeria,9,From Kick Off,775,Nigeria,,,['fc56cf4e-2943-4f12-8e0d-813ecc9dfa03'],"[99.3, 48.0]",11277.0,Victor James Osimhen,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25c09cdc-dc7e-4b03-8700-3a29669b179d,18,1,00:00:12.570,0,12,2,1.198393,3922837,43,Carry,775,Nigeria,9,From Kick Off,775,Nigeria,,,"['035a6beb-4246-427c-860a-4fcf9efeb977', '96cd1a75-829a-4aac-9252-4df0f811db97', 'ec9a4c5a-6df2-4080-ad39-dd1a7163f02b']","[99.3, 48.0]",11277.0,Victor James Osimhen,23.0,Center Forward,,,,,,,,,,,,"[104.9, 39.7]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035a6beb-4246-427c-860a-4fcf9efeb977,19,1,00:00:12.920,0,12,2,0.707757,3922837,17,Pressure,775,Nigeria,9,From Kick Off,4976,South Africa,,,['25c09cdc-dc7e-4b03-8700-3a29669b179d'],"[20.8, 32.1]",102722.0,Siyanda Xulu,4.0,Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96cd1a75-829a-4aac-9252-4df0f811db97,20,1,00:00:13.768,0,13,2,0.0,3922837,14,Dribble,775,Nigeria,9,From Kick Off,775,Nigeria,,,['352b0b76-eb10-4661-a7ec-579cc2ef25da'],"[104.9, 39.7]",11277.0,Victor James Osimhen,23.0,Center Forward,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
